x1,x2,x3,x4,x5,x6,y
0.01942350428882003,-0.4351549839672111,-0.11672470423265424,0.37671510149035037,0.0697907236469444,-0.25502895281712656,0
-0.7271284640355987,-1.0,0.7071378769544692,-0.7145979766814055,0.6562344614319426,0.08496894852519138,0
0.062495205437376966,-0.15955271769620474,-0.17513091892655142,0.13901600992587118,-0.21370194584674443,0.46957135876381906,0
-0.2455097198566578,-0.2974148603934694,0.17605703091907812,0.08218477966872498,-0.29092174301969254,0.8681760634063096,0
-0.041189792706526784,0.255027283856617,-0.35778761740035686,-0.25421990070433753,0.30307329288431445,-0.5546735413916347,0
-0.5099307416019467,0.0017825825767927989,-0.7829188050688046,-0.43698972605248043,0.5327847633429623,0.5091731720070917,0
0.15234826747167168,-0.5109302943989257,-0.3750821869445157,0.22591966987427975,0.19150084989935467,-0.6250622967361347,0
-0.544321820093533,-0.4608910486124763,-0.10770577858298028,0.2685554826460196,0.4398006166744653,0.581464474872051,0
-0.31037011752332555,-0.5486183035153774,-0.9180407665602651,1.0,0.7378683967212776,-0.08327588228448142,0
0.5502276448062916,-0.6499955134165881,0.3394108683320311,-0.30871163593664536,-0.48811498890275773,-0.2388963546113126,0
-0.017129961830534043,0.048672615776988254,-0.3531619746299899,-0.4010100639402344,-0.2143172432775247,-0.16253282489639537,0
-0.13050413983295617,0.04284379184810694,-0.7031544334218399,-0.30902149425812875,-0.25555520711808083,-0.08197288929495704,0
0.4983019598173649,0.17609543904365849,-0.5193900987076411,-0.4530404148962241,0.7987444438015697,-0.6068252195878653,0
-0.02410819278852115,-0.3120071730809198,0.0032291595494033376,-0.7488729968597655,0.2094529389490947,-0.4409276230426294,0
-0.8979357022006531,0.0358987975536011,0.15612160893036392,-0.1659703810323654,-0.5525420966610463,0.10549776034346836,0
-0.2731679703287111,-0.2968112025556547,-0.24304484619892122,-0.5865584427148669,-0.12490151833555654,-0.09019057227260133,0
-0.035650001686683724,-0.6292948417420391,0.32962388160077566,-0.523351055907626,0.403859756246139,0.6980059741022524,0
0.5114990097594596,0.4859049385166474,0.03130347573308942,0.19882176428359422,0.21099079487024783,-0.04868277356907007,1
0.1925949578859027,-0.167837750681585,-0.22922917167333304,-0.390156114638662,0.07669653359257772,-0.3898729340443105,0
-0.4957103580989244,-0.03216008509155978,0.23318802799001032,0.22658953133863985,-0.026802364490283274,-0.38151040829240174,0
-0.8947026181506009,-0.7120496525164762,0.014597680665077037,0.2456971773247031,0.0751767479882041,0.08818369166649151,0
0.11084644632567273,0.2106022505072292,-0.6518933008634329,-0.12928643474194523,-0.12612510714249858,0.26130833437397244,0
-0.3999987486080304,0.08897093152777005,-0.2068310863000795,-0.45623074073732983,0.3249905004002707,-0.8239090382873934,0
-0.22900683220433565,-0.8966133238275084,-0.21216818158158865,-0.03563790136025565,-0.01877616534825083,0.13154048198360246,0
0.17760208525919396,-0.5265206334182727,-0.5684072196541745,-0.7356876297793044,0.5205808437215014,-0.20584804054609118,0
0.8099024026918834,0.2486031099629915,0.28403978626780424,-0.05989968002361268,0.5242900259076195,-0.09180250868935133,1
-0.19872554406673248,0.24573974447021174,-0.5583814143326423,0.2470880212507675,-0.247513456909412,0.5415484682706037,0
0.032529317086768456,0.4805263966880404,-0.6325629688411495,0.03984760388828652,0.3041461089907402,-0.2172618767435408,0
-0.038007087345064944,-0.4996640495624506,0.2152497000213765,0.28010123795582675,-0.10179320936252771,-0.3465368489302301,0
0.02636101373018801,0.2915562183119357,-0.2740701264531119,0.6420086464310455,-0.5623114748613972,-0.5344779355372196,1
-0.20021817973262074,0.29777112832307556,-0.3228115451882225,-1.0,-0.11985836433461453,0.32667066388031696,0
-0.22218241234168076,0.6042679574689643,0.1473321239425761,0.25739911780191416,-0.6677806160616934,-0.10952871894396782,1
0.33311046509323083,0.28615378892792503,0.0995211013683352,0.43164893792626724,0.6705764458155276,-0.3493078453099292,1
-0.23112144039795293,0.4636015573800387,-0.04666863269712054,-0.25993801829522367,-0.30675402299761756,-0.22668007558559633,0
0.32566414747439393,-0.21025228577910315,0.27967294585737085,0.3260566180775252,0.01310009660180829,-0.3948379646139992,1
-0.5744543851465751,0.12155426492548904,0.3636511156653694,-0.8995467010532007,-0.5337938256881667,-0.8380104253501001,0
-0.6975640699785292,0.7912470863123415,-0.46133704943564396,0.10428286669527456,0.43517039806417923,0.12922882450287562,0
-0.13206118404307474,0.4519514948705475,0.20333707218563057,0.2148854270143427,0.2976626965921176,0.4254964596551456,1
-0.17531327534116692,-0.11331637464051016,-0.5310031239160323,0.18520603611354725,0.3407331600611413,-0.26484989995034014,0
-0.5004247943436526,0.7358225334450422,-0.2956988730992015,-0.11021558656024236,0.837859757286007,0.6066689322149262,0
-0.42529778676247454,-0.540673073758753,-0.4925327697364721,-0.3544810513554898,-0.478458240548964,0.15640803819890273,0
0.09122449347790718,-0.3872903614824939,0.6158306852583333,-0.8353677368746887,-0.45629307859384133,0.4966618502856581,0
-0.30175545675538795,-0.00926034092309285,0.06769999489220091,-0.3269127068917691,-0.1462310347411343,0.03726776992260335,0
0.5945422748991794,-0.11984773376479878,0.13643635634517134,-0.038766685541875,0.12585876941696933,0.18222634352704714,1
-0.4042244809863543,-0.040679780032830445,0.20763635580934042,-0.611427616994766,-0.2031270321024624,0.13351261689455585,0
0.17157031061097877,-0.511834480151157,0.06605468023183209,0.26819039244534376,-0.35408640053316265,-0.13917335672074965,0
0.3935185157351947,-0.18311562857551889,0.33114018561623665,-0.03994929502176501,0.0231899676382186,-0.07000506731042538,1
0.1310716126270668,-0.11299443084565862,0.26693731267732335,0.07777071090755841,-0.013787793704434698,-0.10294280056094193,1
0.30100302411643287,0.04159924898272506,0.37719554784394593,-0.8425257216474159,-0.3561196280729556,0.0819805660017377,0
-0.6310463877555883,-0.5917642036605577,0.2800149279377053,0.04519203138338933,0.24300761398234152,0.17450499554376525,0
0.6224130307764796,-0.40569330310148183,-0.9232457130705303,-0.15738554399844168,-0.4464525894128103,0.2978266311397715,0
0.7048332726027529,0.151443273445389,-0.013437553006457173,-0.23005039736411528,0.361858048787337,-0.12606248251409027,1
0.2939994006575844,-0.1463156931742065,-0.06059823688877902,-0.3757519617266124,0.23549458239199894,0.553078938961502,0
-0.3666008077426652,0.5251677880481217,-0.7403697845705102,0.23321409605037902,-0.0732654143657143,-0.5506025145348095,0
0.18336639715864794,0.06545477523872086,0.9999999999999999,-0.564453243721524,-0.17422058404543508,-0.04530915616983537,1
-0.24882809001027734,-0.4958512487863333,0.13435794784421573,0.11378281053029304,0.11628624074827915,-0.6956740674164248,0
-0.4305304271840449,-0.20844967028848127,0.16015523478572863,0.3059782069046001,-0.29805809283419704,-0.054363950831053484,0
0.25805916724982875,-0.20918755026804062,-0.650738682907755,0.19491347315340976,-0.40399502191049913,0.3458356593364408,0
0.25672122101501726,-0.6260394467266022,-0.06501193339311595,0.40864915370679483,0.9874426275947081,-0.21203327957394827,0
-0.4751367442755403,-0.590567621897238,0.19076008563904168,-0.8045002142632661,0.15443885830689347,0.023848965968767108,0
0.20426640217471426,0.4512733997154024,0.48518166525404083,-0.2786179734642753,0.04032431192871543,0.018178438702283375,1
0.3689845347201359,-0.40805131764656877,0.10460171227081852,0.4264523484741548,-0.09422394315839593,-0.24994190823545565,1
0.8789273154098036,0.09837038196665421,0.0064215824197856874,-0.4793736515430709,0.3671005619876019,-0.3403976443425845,1
-0.6880222232584559,-0.39814367496655223,-0.22763180200064917,-0.19273167947466857,0.4387994460495319,-0.11327960407858585,0
-0.4137449775936845,-0.1548872269912,-0.25665216202039187,-0.2468803185205551,0.4174072251994274,-0.41053365069901676,0
0.8234236694115229,0.11306268255221419,-0.4044191285149291,0.08638462154860727,0.406994579298063,0.4363771583027417,1
0.3526183940873562,0.21637063160164782,-0.32815083029451303,-0.44886984996322327,0.5277356017033433,-0.2880984073866961,0
-0.4544834216853816,-0.40561648618707546,0.1226635900511826,-0.3330474727104294,-0.10888259630821978,0.2679133472297459,0
-0.437953840241708,-0.06904546058475267,0.4526166829680143,-0.4341784470177191,0.1597991308014915,-0.8822880728875302,0
-0.5560562655982677,0.32945654895233417,0.36497951317809,0.14599173239115276,-0.1913274232727683,0.027160761699497535,1
-0.6105990412537925,-0.36757534896901467,-0.11906870059697883,0.41501045545563797,-0.24622040234389253,-0.6391685036310487,0
-0.04487978710221095,-0.4596943901681625,-0.5363293087468037,-0.7206839799819775,1.0,-0.2483825755213914,0
0.15807618241264654,0.4690505340573353,0.46188197913668627,0.08860127740659171,-0.0995032006754409,-0.47789170573903383,1
-0.19618820828020161,0.07064601123193072,0.25385386138370486,-0.2905751000183574,-0.30224794708330266,0.05969319896279027,0
-0.2363960591553942,0.19421098758534,0.21868437306479815,-0.19374253092535823,0.2028387831106572,-0.056277379242559884,0
-0.631442813609328,-0.0017832058754409102,-0.16763150568899987,0.1282432362166366,-0.05483591394546716,-0.21540687904751996,0
0.17906549695417062,-0.14978837865095646,-0.43039557874757783,0.5414621912096794,0.8904884790603574,-0.2734910770151078,1
-0.5315559751985104,0.10664736513846632,-0.551742927188782,-0.6755554329222826,0.18424484831642793,-0.36786632635612565,0
-0.4270016916283729,-0.10912736616132693,-0.5436226709551091,0.2196315994791403,0.04558381369917463,0.14011634049770286,0
0.06867325914704026,-0.23311691247373043,-0.30907243983707117,0.23630551006998246,0.16893233200677274,-0.3863894792510753,0
0.675691999682456,0.31170859593336675,0.23585699907548424,-0.689122851168686,0.4128681897395411,-0.5439984085674172,1
0.2549201071364177,-0.19590115136895198,-0.48161715692576584,-0.8665615974652975,0.1464765534186793,-0.4698845319801229,0
-0.26365665122229076,0.15831301103285053,0.07465393560547606,-0.9830992827160437,0.19804307046202568,-0.10918178914637727,0
0.000411769580123178,-0.20957462847087407,-0.7470235609320829,-0.03111955753226157,0.3249849556656715,-0.18419101083445044,0
0.20356013285021973,0.37368518449781607,-0.0060142112320002855,0.12035336562740351,0.25087356232999725,-0.4518173844711368,1
-0.016103803544466236,0.2589230386759259,0.022414367960689532,0.38914530590547636,0.13748098811541787,-0.46805433789594325,1
-0.063439392114198,-0.4071365697364542,-0.4428317163757623,-0.19025806688941993,0.4146018973688154,-0.01869344064516263,0
0.17395700933965785,0.17798306584169835,0.0912606020545903,0.061515726559139325,-0.3182735666030525,0.2638411464186773,1
0.43511600736121403,0.10034678847952307,-0.3533974837683113,0.18432614892116309,-0.2975025508129988,0.46030599807716654,1
-0.2446257298948055,0.004135608595339287,0.20209476260681875,0.08352020657334647,-0.43847849757542035,0.3361519592901664,1
-0.3587975201859574,-0.04593125922671673,0.5121847480206626,-0.29802419692700005,-0.05540028816338877,-0.4376659445015048,0
0.46153631416926644,0.31149377678538,0.0548749983217538,-0.09382230602219287,-0.17474975530240747,-0.01649667949137508,1
0.2743638320233825,-0.027621554005146844,0.042870044749739974,-0.10224760942873393,-0.3049786953274499,0.39230187910699016,1
0.10664148315121627,0.42420363539386924,-0.33668910539696933,-0.9453292595805843,0.05849770784180984,0.0723197974088407,0
-0.055650467883113085,0.05227510547586414,-0.14255080026578565,-0.1975626991030371,0.29196500466526903,0.5749290762948697,0
-0.9673936622022012,0.07341327842979213,-0.2623802594245346,-0.16006774254389788,0.625917666677072,0.08058166944049977,0
-0.3205634195289624,-0.32511264866333095,-0.9732926394339159,-0.00783360513261016,0.5202975004970719,0.20591264200237214,0
0.4429967471993719,-0.17732869857332983,0.47353556542891506,0.27782764595025583,0.16080337334799646,-0.6464399546104863,1
0.11032790581507176,-0.27562838210002966,0.22764418409461695,0.9146465434775245,-0.399718295799306,-0.2626825469414983,1
-0.33216599679508096,-0.21328014009854115,-0.43944849603101016,0.09001784181687508,0.8556175790536035,-0.3620286945991138,0
0.2298694669408764,-0.12713095315684014,-0.4062729301384335,0.08103076583901464,0.22085089392503868,0.36022426920886913,0
0.09752607968214974,0.9999999999999998,-0.42100549798714065,-0.31585512784480896,0.09955851985044391,0.02480755887311306,1
-0.19138481549679645,0.10703033436268627,-0.05007097864129631,-0.5245750417995927,0.6632803319322329,-0.14229185933863947,0
-0.7497775698610875,0.43165664691776084,-0.11310227323083019,-0.3164890860946518,-0.2871816069039199,0.7266065913539976,0
-0.16906715131710873,0.06327414526244497,-0.4917736683633954,-0.2776945927683766,0.3163826058357414,-0.7267837254285937,0
-0.26339244125272865,-0.461830538045965,0.10123022943885088,0.22857006919996503,-0.29946508466096733,1.0000000000000004,0
-0.046532285677280766,-0.11602585655523318,0.3762232500628477,-0.6196753119514777,0.30652673991518375,-0.0696999747732599,0
-0.13660459075287337,0.22621487335117615,-0.6938758303748783,0.005481203941334438,0.2610839992498031,-0.10026507821811315,0
-0.010364787563837519,-0.17634389328492522,0.42658881820293587,0.049254931858038836,0.3362248837509005,-0.8568702710459947,1
-0.26908743922902845,0.30518137819594343,-0.5920172278615634,0.023417349520681974,-0.07509136945580228,0.10666802953906238,0
0.537679725792923,-0.36670714415237754,-0.3063353853584514,0.13061248756900934,0.38883303541766673,0.008273705046578789,0
0.15695056899732618,0.19490744132981452,-0.391115117820662,0.17121587124343468,0.44197261986539105,-0.5922487658454917,1
-0.7305425325516849,-0.00880205651782703,0.49164680492539536,-0.1623767267862172,-0.24363326469630892,-0.4876899915434284,0
0.2151589489273094,0.021345560066510616,-0.27705741336475875,0.5242185323215212,-0.028990658867680506,0.6501043056032283,1
0.2617005722455046,-0.19941642200486498,0.15923616917737846,0.14286609473267003,0.11299273766951076,-0.19326836938524766,1
-0.2641683539157582,-0.2279933163031368,0.43425618579173586,-0.2351350026375189,-0.21209652964688133,0.4424664284600266,0
0.041133827906960685,0.02873171425372252,-0.33736672691056935,0.36598634044193273,0.1576164988635232,-0.33899138112882454,1
-0.5040300257127537,-0.2861025844902802,-0.049400169843511595,0.3541814285362999,-0.6491872677914612,0.21099687333466033,0
-0.3245767622193271,-0.24468475822263278,-0.6883079636978225,0.3984250058059225,0.30274010076755026,-0.9577179064610086,0
-0.301361378512746,-0.20693568547212754,0.013950315822270548,-0.5860965920982589,-0.07953708737383797,0.1136315269910228,0
0.5849602683368895,0.026220074803079627,-0.27979986345735397,-0.18130775804822105,-0.5125283246967548,0.44893301645278616,1
0.43031574379130333,-0.09125675764857849,-0.4357620955591411,-0.7454242111327459,-0.48952909499446107,-0.7976396311890217,0
-0.1333816536839626,-0.6078483842541728,0.6911072427522575,-0.28347083153261865,0.13653551260590605,-0.5721341447494676,0
-0.4720229063334933,-0.4858231559229873,-0.004920217315328684,-0.1391523503034764,-0.18906433455166544,-0.07447404675329593,0
-0.575636541799085,0.10029543416559873,-0.4667234139570319,0.04953374976519674,-1.0,-0.26820860292375936,0
-0.02791046603395031,0.8219976852728078,0.026167254000090706,-0.29176569200825075,-0.3804056353852423,-0.02026592596117517,1
0.1497891779091889,-0.05596041128844505,0.06859034991261939,0.406355697311184,-0.5409222840227967,-0.2770479530586939,1
0.3331816804964318,0.40453186240988454,0.4388911221439803,-0.07157494029511559,0.09112614527277756,0.11744925646145829,1
-0.8602930580488816,-0.25871865928939813,0.4985172212772261,-0.47937542731315147,-0.5978225609679332,-0.42074626497382606,0
-0.4832266542505544,-0.09378357128642481,-0.3335224869173107,0.5645551543385713,0.13394462026119666,0.6315950075765564,0
-0.1922446784047756,-0.9560807341709697,0.0073187256456776345,0.39297973210771153,0.12644049739811636,0.15002410408901382,0
-0.7555845886670087,-0.1907107519359375,-0.33802911888044407,0.012825422287212146,-0.10708236387472088,-0.3823405878369139,0
-0.17147083003995348,-0.22109219369127406,-0.11803234538910537,-0.6641493356825758,0.23991465281832172,0.5247503422848186,0
0.03306477079750181,-0.13689962386725035,0.196306646193031,-0.05714008613428979,-0.4858478447533092,-0.4291947563454361,1
-0.1984708610387868,-0.25932266000058646,-0.5495175445190628,-0.15939426761318914,-0.28946617553622545,-0.6433705738649639,0
0.16453252059635498,0.30377148443205176,-0.529013791903002,0.052933863397685035,-0.31290149751285046,0.29081601244818084,0
0.6751161019398116,-0.43131526609344717,-0.35365386965398726,-0.1055768045168082,-0.18306608095797816,0.3551210546028409,0
-0.08250191231410169,-0.7088058677579898,-0.446025723128442,0.5974619776653293,0.35424020104672915,0.7288200809822865,0
-0.7367614557906109,0.20367652952984228,0.15093407183161722,-0.5377320868167378,-0.6535939829502183,-0.9306789896172244,0
-0.053584674094672755,-0.47498850188907527,0.27700309026154246,0.377019389533569,0.7510684078951554,0.3725016514351854,1
0.04579570178718881,0.010681135398451842,0.3754523938231629,0.05510024550383397,0.29855029166935626,-0.03180631498194188,1
0.46001606151437513,0.09333894944716033,-0.06782673166885073,0.04828287251370919,-0.5579555051240906,0.24279601461107397,1
0.22724359164542357,0.8670368491218061,0.010339235654774251,0.9342014281902978,0.18511046965421663,-0.5233768731214179,1
-0.40088283697993193,-0.28530560153265583,0.059696624442345636,0.2288636883969894,-0.26235431041017176,-0.2985616781533955,0
-0.32721429877185465,-0.19947333780042367,0.14478473164289246,-0.185312280086895,-0.9460951825700166,0.25182155505278886,0
-0.5431671102861795,-0.6818277546674072,-0.28492548254649575,0.1030496723266576,-0.41123034929518976,-0.11931951040561936,0
0.5738477741545658,0.045227820878408403,-0.17669655435255976,-0.3942715538555211,0.25277996753963783,0.2947402045503803,1
-0.1745361949004932,-0.21438013217109228,-0.048647053669103935,-0.005242026471902292,-0.2895326080047263,-0.18434438593284475,0
0.1839052114186998,-0.21479871749128365,-0.08350497709077423,0.2879923215774517,0.3569766984598182,-0.16412235934999003,1
-1.0,-0.379401081357945,0.058468117274350445,-0.079110554877997,-0.37909578354858997,0.24886652070041593,0
0.35093877194761086,-0.10171677719242818,-0.5623801959360364,-0.06499913134727511,0.19353278259560022,-0.25011301250337065,0
0.4755759652358498,0.3403204909697759,0.22098670528442532,-0.8508516790590633,0.3617408653763118,-0.3785920284900925,1
-0.155701283166747,0.08641603972420192,-0.48737647517480137,-0.3556187823431754,0.3957322080406478,-0.108591279100695,0
-0.02137325092786016,-0.16734269367586432,0.4177462896397447,-0.414788595278592,0.1254927254897144,-0.06212095136597977,0
-0.3417320819069114,-0.05640413029133237,-0.3456239904311591,-0.3225272763765776,0.3538521272497281,0.3265667849643948,0
-0.7238995127085136,-0.33679817259150013,-0.0898453212028061,-0.5870380026085503,0.06966585624285829,0.5364900346943731,0
0.34930316288865726,-0.4217960427465866,-0.00886532197762925,-0.45684894979844115,0.025945493882551712,-0.13539486066490136,0
0.08529861559648391,-0.08109464226017485,0.5517483643491081,0.022300314846293856,-0.37266105805959543,0.22979866240518187,1
-0.7186955815638824,-0.027837278224449542,0.2962421682546224,-0.12252756698205255,-0.07272016977435028,-0.14125937802475166,0
0.8518149876250581,-0.221083015413103,0.1902773416959112,0.6837102814071413,-0.1163607627566687,-0.5068071376890266,1
-0.7010496795754951,0.10615497675332558,-0.21345952811090316,-0.3716626048212545,-0.21160155974143632,-0.058999108722530655,0
0.6881248164198653,-0.5820784832259506,-0.21479984846016595,0.3398922764123271,0.09437621734770596,-0.1261356848314984,1
-0.08239476803189036,0.14715625002069113,0.04109296010373069,-0.45686148422265976,-0.14944330664901445,0.11825685554130508,0
-0.3062623385353759,0.39290588407815524,-0.4697699823571759,-0.12857433181033306,0.6680942820445956,0.006309296765311348,0
-0.4340749978923247,0.05779326040635581,-0.13030537163377728,0.26289731624171075,0.25532668012319415,-0.6109289399651128,0
-0.2336280305175225,-0.04665970460924075,0.24416043355336714,0.30550694966262143,0.169511441803819,-0.892815822117862,1
-0.16565974283354068,-0.06034058144705335,0.3053525157416788,0.25441153782390047,0.26175074648864727,-0.5554409044931156,1
-0.6915801930244289,0.23195591758289297,0.24214507002597085,0.002478040434363442,-0.003737095400467117,0.16694194134797263,0
-0.04707166073066321,0.00955780216890846,-0.018425284486075846,0.4611701485629146,-0.38325945491315533,-0.03346950240076306,1
0.04110691789749843,-0.10255646789932077,0.24740059919135,-0.04416918949987353,0.31274682807502296,0.1588519976152541,1
-0.4811102250267466,-0.5717749995752045,-0.3096093586884252,0.915664253556862,0.06163518126365444,-0.19676426248585552,0
0.06169684124555569,-0.07510524727928174,-0.27529982835092953,-0.26385585109418114,0.7187763188893427,0.04411778814103798,0
0.22854781756490078,-0.11017530723811525,-0.18322923858775783,0.45761254294284215,0.7387134546756129,-0.43748535585406545,1
-0.5383446338680733,-0.07054875096338244,-0.013584819293437737,0.18554722259957754,0.0056273961595262375,-0.3675436838580057,0
0.22093138722511524,0.2309573794759483,0.27189368899305183,0.5519891744470032,-0.6956546741718967,-0.2526326825681817,1
-0.5422992246861331,-0.23112469991740087,-0.3807787901409899,-0.2609524760980936,-0.08584789527139257,-0.8386939852769909,0
-0.21876172904572153,-0.18512250706114644,-0.40633980479213616,-0.2656354778769555,-0.19528406555610722,-0.46974265958197015,0
0.3138616204344542,0.2094042638817485,0.5997490802248608,-0.020291211066137328,0.33295496611112396,-0.5562116388967289,1
-0.02471993390191772,-0.26198544588476,-0.1081959206123348,0.7601310406508901,0.5973539836893972,0.2242413540107982,1
0.23089829308440774,-0.27814978840746407,0.17420764190734758,-0.28655571836971316,-0.04796758059993905,0.09654769336832311,0
-0.03284953331488312,-0.5819776338663094,-0.356483454223361,0.13576371409605692,-0.40252930947747534,-0.6325728351494427,0
0.44905592454360743,-0.14642851042010305,0.3711365582184713,-0.30313578478066633,0.6166254381507797,-0.5188368712662647,1
-0.6882408973230515,-0.2236503387324421,0.10503230092713761,-0.1195561008870443,-0.2799896467128415,-0.15686565322654186,0
0.45856631283325944,-0.4291634924725435,0.3257243125054453,-0.12942496975923035,0.018154538109017102,0.46032465691309266,1
0.5976136274189283,0.23922985580960993,0.1727123194548911,-0.1874423760270881,-0.1324110618759832,-0.24962193458110513,1
-0.24114169358528448,-0.026411996501942786,0.29856528243584896,-0.42843295983192115,0.14106778501613323,0.3161995394671475,0
-0.9377917274289642,-0.14434851204623322,-0.6613791890114528,0.5633909989856845,-0.17275691072449423,-0.49144119122406454,0
-0.07846219347721234,-0.17057153150760276,0.08000643023120801,0.23379087308931235,0.9211861548379788,-0.8772266248539224,1
0.8839010847925359,0.031466352553959236,-0.2322972093302138,0.26889080035362783,0.19889898853799426,-0.8540652163875855,1
0.2651973998363919,0.3341311784507233,0.05496854066534396,0.5944963791845616,-0.17115533351735202,0.5732957514084827,1
0.5123822414318348,-0.5999043448709245,-0.635687519492183,0.14329737378293017,-0.3559926429666359,-0.23176485029398272,0
-0.2083340185833168,-0.20745426096727407,-0.5589634706560139,-0.107351780599794,0.4415726083566425,0.18167667053019643,0
-0.6080574899300717,0.5471369378508475,-0.05789388561329551,-0.14453802098907387,-0.34250871459624715,-0.1137371965353175,0
0.2426317316272839,-0.2042147014724997,0.301118529291835,0.02141961899720206,0.5097474419860529,-0.47517508212136106,1
0.07709619911209936,-0.0916432797824682,-0.01946721468867451,0.1311514270202208,0.28454407325827036,0.14007144027299712,1
-0.6131250741784718,-0.42123104289887003,0.21753320155912076,-0.8448568920187791,-0.15197993498006543,0.017113405005349247,0
0.14955605288085938,-0.2785390541177852,-0.08693951114208416,0.2447359395472179,0.6877481520252422,0.15867822074605553,1
